[4.0, 9.0, 6.0, 1.0, 0.0, 0.0, 0.0, 1.0]
[1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -1.0, -4.0]
[290.0, 3.0, 0.0, 3.0, 2.0, 0.0, -1.0, -22.0]
[2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]
[18.0, 7.0, 10.0, -1.0, 0.0, -2.0, 0.0, -4.0]

[2.0, 13.0, -2.0, 6.0, 1.0, 0.0, 0.0, -17.0]
[2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]
[18.0, 2.0, -3.0, 2.0, -1.0, -3.0, 0.0, 17.0]
[15.0, 1.0, -2.0, 1.0, 0.0, 0.0, 0.0, 1.0]
[5.0, 0.0, -2.0, 2.0, 1.0, -1.0, -2.0, -6.0]
[4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]
[26.0, 4.0, 1.0, -1.0, -3.0, 0.0, 0.0, -11.0]
[-3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0]
[13.0, 0.0, -3.0, -1.0, 0.0, -1.0, 3.0, -13.0]
[3.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 1.0]
[14.0, 1.0, 3.0, 1.0, -1.0, -1.0, 0.0, -9.0]
[11.0, 0.0, 2.0, 2.0, 1.0, 1.0, 0.0, -355.0]
[32.0, 0.0, -6.0, 6.0, 6.0, 0.0, -5.0, 1.0]
[-1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0]
[8.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]
[30.0, 2.0, 3.0, 0.0, 0.0, -1.0, -2.0, -17.0]
[3.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 7.0]
[14.0, -2.0, -2.0, 3.0, -2.0, 0.0, 0.0, -7.0]
[1.0, -2.0, -1.0, 1.0, 0.0, 1.0, 1.0, 3.0]
